CONTROL,VIV_SEL,HOGAR,RESUL_H,N_INF,R_SEL,TOT_PER,FAC_HOG,DOM,EST,UPM
1940112,04,01,B,01,03,07,000879,U,137,06515
1940112,05,01,B,02,01,06,000879,U,137,06515
1940113,01,01,A,01,01,02,000559,U,137,06516
1940113,02,01,B,02,02,04,000559,U,137,06516
1940113,03,01,A,02,01,04,000559,U,137,06516
1940113,04,01,A,01,01,05,000559,U,137,06516
1940113,05,01,A,01,01,03,000559,U,137,06516
1940114,01,01,B,01,01,01,000516,U,136,06517
1940114,02,01,A,02,01,02,000516,U,136,06517
1940114,03,01,B,01,03,03,000516,U,136,06517
1940114,05,01,C,01,01,04,000000,U,136,06517
1940115,01,01,B,03,08,14,000468,U,135,06518
1940115,02,01,B,03,03,06,000468,U,135,06518
1940115,03,01,A,01,01,04,000468,U,135,06518
1940115,04,01,B,02,04,05,000468,U,135,06518
1940115,05,01,B,05,05,06,000468,U,135,06518
1940116,01,01,A,01,01,01,000474,U,136,06519
1940116,02,01,A,02,02,04,000474,U,136,06519
1940116,03,01,A,02,01,04,000474,U,136,06519
1940116,04,01,B,02,01,04,000474,U,136,06519
1940116,05,01,A,01,02,04,000474,U,136,06519
1940117,01,01,B,02,01,03,000511,U,137,06520
1940117,02,01,B,01,01,06,000511,U,137,06520
1940117,03,01,A,01,03,03,000511,U,137,06520
1940117,04,01,B,02,04,04,000511,U,137,06520
1940117,05,01,B,01,01,01,000511,U,137,06520
1940118,01,01,B,02,01,04,000463,U,135,06521
1940118,02,01,B,01,01,05,000463,U,135,06521
1940118,03,01,A,02,02,02,000463,U,135,06521
1940118,03,02,B,02,02,02,000463,U,135,06521
1940118,04,01,B,01,01,01,000463,U,135,06521
1940118,05,01,B,03,01,05,000463,U,135,06521
1940119,01,01,B,01,01,02,000543,U,136,06522
1940119,03,01,A,02,01,05,000543,U,136,06522
1940119,04,01,B,01,03,03,000543,U,136,06522
1940119,05,01,B,01,02,03,000543,U,136,06522
1940120,01,01,C,03,01,04,000000,U,137,06523
1940120,02,01,A,02,02,03,000618,U,137,06523
1940120,03,01,B,01,02,03,000618,U,137,06523
1940122,01,01,B,02,02,03,000398,U,135,06524
1940122,02,01,B,02,01,02,000398,U,135,06524
1940122,04,01,B,01,01,01,000398,U,135,06524
1940122,05,01,B,01,01,02,000398,U,135,06524
1940123,01,01,B,02,01,04,000487,U,136,06525
1940123,02,01,C,02,01,03,000000,U,136,06525
1940123,03,01,B,03,01,04,000487,U,136,06525
1940123,04,01,A,02,01,05,000487,U,136,06525
1940123,05,01,C,01,02,02,000000,U,136,06525
1940124,01,01,B,04,03,05,000469,U,137,06526
1940124,02,01,A,01,01,02,000469,U,137,06526
1940124,04,01,A,01,02,05,000469,U,137,06526
1940124,05,01,A,04,04,04,000469,U,137,06526
1940125,01,01,B,01,01,01,000541,U,136,06527
1940125,02,01,A,01,02,02,000541,U,136,06527
1940125,03,01,A,02,05,08,000541,U,136,06527
1940125,04,01,B,02,01,03,000541,U,136,06527
1940127,01,01,B,01,01,02,000486,U,136,06528
1940127,02,01,A,01,02,02,000486,U,136,06528
1940127,03,01,B,01,01,04,000486,U,136,06528
1940127,04,01,C,01,02,03,000000,U,136,06528
1940129,01,01,B,02,02,05,000229,U,135,06529
1940129,02,01,B,01,01,01,000229,U,135,06529
1940129,04,01,A,02,01,04,000229,U,135,06529
1940130,01,01,B,02,03,03,000408,U,136,06530
1940130,02,01,A,04,04,06,000408,U,136,06530
1940130,03,01,B,01,01,02,000408,U,136,06530
1940130,04,01,A,01,01,05,000408,U,136,06530
1940130,05,01,B,02,02,03,000408,U,136,06530
1940131,01,01,B,01,01,02,000497,U,135,06531
1940131,02,01,B,03,04,04,000497,U,135,06531
1940131,03,01,B,01,02,06,000497,U,135,06531
1940131,04,01,B,02,01,04,000497,U,135,06531
1940131,05,01,B,01,03,03,000497,U,135,06531
1940132,01,01,A,02,01,03,000488,U,136,06532
1940132,02,01,B,01,02,03,000488,U,136,06532
1940132,03,01,B,01,01,01,000488,U,136,06532
1940132,04,01,B,01,01,03,000488,U,136,06532
1940132,05,01,B,02,03,04,000488,U,136,06532
1940134,01,01,C,02,02,02,000000,U,137,06533
1940134,05,01,A,02,03,03,000661,U,137,06533
1940135,01,01,B,01,02,05,000310,U,135,06534
1940135,02,01,B,01,01,05,000310,U,135,06534
1940135,04,01,B,01,02,03,000310,U,135,06534
1940137,01,01,C,02,01,02,000000,U,137,06535
1940137,02,01,A,01,01,02,000477,U,137,06535
1940137,04,01,C,04,01,04,000000,U,137,06535
1940137,05,01,B,02,02,05,000477,U,137,06535
1940138,01,01,C,01,01,01,000000,U,135,06536
1940138,02,01,A,02,01,02,000512,U,135,06536
1940138,04,01,B,02,01,06,000512,U,135,06536
1940138,05,01,A,01,01,04,000512,U,135,06536
1940139,01,01,A,02,04,04,000432,U,136,06537
1940139,02,01,A,01,02,03,000432,U,136,06537
1940139,04,01,B,01,01,02,000432,U,136,06537
1940139,05,01,B,02,05,05,000432,U,136,06537
1940140,01,01,A,02,02,06,000498,U,135,06538
1940140,02,01,A,02,01,03,000498,U,135,06538
1940140,03,01,B,02,01,03,000498,U,135,06538
1940140,04,01,B,02,02,06,000498,U,135,06538
1940140,05,01,B,02,02,03,000498,U,135,06538
1940141,01,01,B,01,01,05,000504,U,136,06539
1940141,02,01,B,02,03,04,000504,U,136,06539
1940141,03,01,B,02,05,05,000504,U,136,06539
1940141,04,01,B,02,01,03,000504,U,136,06539
1940141,05,01,B,02,01,07,000504,U,136,06539
1940142,02,01,A,02,02,02,000632,U,137,06540
1940142,03,01,C,02,01,06,000000,U,137,06540
1940142,04,01,B,01,02,04,000632,U,137,06540
1940142,05,01,B,01,01,01,000632,U,137,06540
1940143,01,01,B,01,02,04,000500,U,136,06541
1940143,02,01,A,02,02,06,000500,U,136,06541
1940143,03,01,A,02,01,03,000500,U,136,06541
1940143,04,01,A,01,01,02,000500,U,136,06541
1940143,05,01,B,01,02,04,000500,U,136,06541
1940144,01,01,B,01,01,01,000522,U,135,06542
1940144,02,01,B,01,02,02,000522,U,135,06542
1940144,03,01,B,01,02,02,000522,U,135,06542
1940144,04,01,B,02,02,03,000522,U,135,06542
1940144,05,01,A,01,01,02,000522,U,135,06542
1940144,05,02,B,01,02,03,000522,U,135,06542
1940144,05,03,B,02,01,04,000522,U,135,06542
1940145,01,01,C,01,01,02,000000,U,136,06543
1940145,02,01,B,01,01,01,000537,U,136,06543
1940145,03,01,C,01,01,02,000000,U,136,06543
1940145,04,01,C,06,02,06,000000,U,136,06543
1940146,02,01,C,04,01,04,000000,U,137,06544
1940146,03,01,B,02,02,04,000661,U,137,06544
1940146,04,01,A,01,01,02,000661,U,137,06544
1940146,05,01,B,02,03,05,000661,U,137,06544
1940147,01,01,B,01,01,05,000551,U,135,06545
1940147,02,01,B,02,01,06,000551,U,135,06545
1940147,03,01,B,02,02,03,000551,U,135,06545
1940147,04,01,A,01,01,01,000551,U,135,06545
1940147,05,01,A,03,01,06,000551,U,135,06545
1940148,02,01,B,01,02,02,000347,U,136,06546
1940148,03,01,B,01,01,01,000347,U,136,06546
1940148,04,01,B,01,01,02,000347,U,136,06546
1940148,05,01,B,01,02,04,000347,U,136,06546
1940149,01,01,B,02,02,06,000503,U,135,06547
1940149,02,01,B,02,01,05,000503,U,135,06547
1940149,04,01,B,02,01,02,000503,U,135,06547
1940149,04,02,B,02,01,03,000503,U,135,06547
1940149,05,01,B,01,02,04,000503,U,135,06547
1940152,01,01,A,02,01,03,000464,U,136,06548
1940152,02,01,B,01,02,05,000464,U,136,06548
1940152,03,01,B,02,02,03,000464,U,136,06548
1940152,04,01,A,01,01,05,000464,U,136,06548
1940152,05,01,A,02,02,04,000464,U,136,06548
1940153,02,01,B,02,01,04,000407,U,135,06549
1940153,05,01,A,02,01,06,000407,U,135,06549
1940154,02,01,B,01,01,05,000509,U,136,06550
1940154,03,01,A,02,04,04,000509,U,136,06550
1940154,04,01,A,02,01,05,000509,U,136,06550
1940154,05,01,B,02,02,03,000509,U,136,06550
1940155,01,01,C,02,01,04,000000,U,137,06551
1940155,02,01,C,02,01,02,000000,U,137,06551
1940155,03,01,C,02,01,04,000000,U,137,06551
1940155,04,01,A,01,03,03,000578,U,137,06551
1940155,05,01,B,02,02,04,000578,U,137,06551
1940156,02,01,A,01,02,02,000472,U,135,06552
1940156,03,01,B,04,03,05,000472,U,135,06552
1940156,04,01,A,01,02,05,000472,U,135,06552
1940156,05,01,B,04,04,06,000472,U,135,06552
1940157,01,01,B,02,03,03,000505,U,136,06553
1940157,02,01,A,02,02,04,000505,U,136,06553
1940157,03,01,A,02,01,04,000505,U,136,06553
1940157,04,01,A,04,04,04,000505,U,136,06553
1940157,05,01,A,02,03,04,000505,U,136,06553
1940158,01,01,B,02,01,05,000479,U,135,06554
1940158,02,01,B,01,01,01,000479,U,135,06554
1940158,03,01,B,06,03,05,000479,U,135,06554
1940158,04,01,B,02,02,02,000479,U,135,06554
1940158,05,01,B,01,01,05,000479,U,135,06554
1940159,01,01,B,03,01,06,000535,U,136,06555
1940159,02,01,B,01,01,05,000535,U,136,06555
1940159,03,01,B,01,01,04,000535,U,136,06555
1940159,04,01,B,01,02,02,000535,U,136,06555
1940159,05,01,B,02,03,04,000535,U,136,06555
1940160,01,01,A,01,01,02,000563,U,137,06556
1940160,02,01,B,02,02,05,000563,U,137,06556
1940160,04,01,A,01,01,02,000563,U,137,06556
1940162,03,01,B,02,02,03,000465,U,135,06557
1940162,04,01,B,02,01,04,000465,U,135,06557
1940162,05,01,B,02,03,04,000465,U,135,06557
1940163,01,01,B,02,01,04,000472,U,136,06558
1940163,02,01,A,02,02,05,000472,U,136,06558
1940163,03,01,B,01,01,02,000472,U,136,06558
1940163,04,01,A,02,01,05,000472,U,136,06558
1940163,05,01,B,02,01,05,000472,U,136,06558
1940164,01,01,A,01,01,03,000652,U,137,06559
1940164,02,01,B,02,03,04,000652,U,137,06559
1940164,05,01,A,03,01,04,000652,U,137,06559
1940166,01,01,B,01,02,02,000482,U,136,06560
1940166,02,01,B,02,01,04,000482,U,136,06560
1940166,03,01,B,01,01,02,000482,U,136,06560
1940166,04,01,A,02,03,04,000482,U,136,06560
1940166,05,01,B,01,01,01,000482,U,136,06560
1940168,01,01,B,02,03,05,000537,U,136,06561
1940168,02,01,A,02,02,04,000537,U,136,06561
1940168,02,02,B,01,01,01,000537,U,136,06561
1940168,03,01,A,01,02,04,000537,U,136,06561
1940168,04,01,A,08,04,09,000537,U,136,06561
1940168,05,01,B,02,03,04,000537,U,136,06561
1940169,01,01,B,02,02,03,000557,U,137,06562
1940169,02,01,B,01,03,03,000557,U,137,06562
1940169,04,01,B,03,01,03,000557,U,137,06562
1940170,01,01,B,02,01,05,000501,U,136,06563
1940170,02,01,B,01,01,01,000501,U,136,06563
1940170,03,01,B,02,03,05,000501,U,136,06563
1940170,04,01,B,02,01,03,000501,U,136,06563
1940170,05,01,B,01,02,02,000501,U,136,06563
1940171,01,01,B,01,01,04,000520,U,135,06564
1940171,02,01,B,02,02,03,000520,U,135,06564
1940171,03,01,B,01,02,02,000520,U,135,06564
1940171,04,01,B,02,03,05,000520,U,135,06564
1940171,05,01,B,02,01,04,000520,U,135,06564
1940172,02,01,B,01,02,03,000369,U,136,06565
1940172,04,01,B,02,03,04,000369,U,136,06565
1940172,05,01,B,01,01,01,000369,U,136,06565
1940175,01,01,B,02,03,08,000455,U,136,06566
1940175,03,01,B,01,02,03,000455,U,136,06566
1940175,04,01,B,02,04,06,000455,U,136,06566
1940175,05,01,B,01,02,05,000455,U,136,06566
1940176,02,01,A,01,01,01,001006,U,137,06567
1940176,03,01,A,02,02,03,001006,U,137,06567
1940176,05,01,B,01,02,04,001006,U,137,06567
1940177,01,01,B,01,02,02,000570,U,137,06568
1940177,02,01,C,02,01,04,000000,U,137,06568
1940177,03,01,B,02,02,06,000570,U,137,06568
1940178,01,01,A,01,02,04,000463,U,135,06569
1940178,02,01,B,02,02,06,000463,U,135,06569
1940178,03,01,B,02,02,06,000463,U,135,06569
1940178,05,01,B,01,02,05,000463,U,135,06569
1940179,01,01,C,01,02,04,000000,U,136,06570
1940179,02,01,B,02,02,02,000548,U,136,06570
1940179,03,01,B,04,03,05,000548,U,136,06570
1940179,04,01,B,01,01,02,000548,U,136,06570
1940179,05,01,A,01,01,01,000548,U,136,06570
1940180,01,01,B,02,02,04,000496,U,137,06571
1940180,02,01,B,02,01,05,000496,U,137,06571
1940180,03,01,A,01,01,02,000496,U,137,06571
1940180,04,01,B,02,01,05,000496,U,137,06571
1940180,05,01,B,02,01,04,000496,U,137,06571
1940181,01,01,A,07,06,07,000410,U,136,06572
1940181,02,01,B,03,02,05,000410,U,136,06572
1940181,03,01,A,02,02,05,000410,U,136,06572
1940181,04,01,B,02,02,05,000410,U,136,06572
1940181,05,01,A,02,03,03,000410,U,136,06572
1940183,01,01,B,03,02,03,000522,U,136,06573
1940183,02,01,B,02,04,06,000522,U,136,06573
1940183,03,01,A,01,01,02,000522,U,136,06573
1940183,04,01,B,02,02,04,000522,U,136,06573
1940183,05,01,C,01,03,05,000000,U,136,06573
1940184,01,01,B,01,01,02,000648,U,137,06574
1940184,02,01,A,03,02,03,000648,U,137,06574
1940184,04,01,B,02,02,02,000648,U,137,06574
1940184,05,01,A,04,01,07,000648,U,137,06574
1940185,01,01,B,02,02,05,000370,U,135,06575
1940185,02,01,B,01,01,02,000370,U,135,06575
1940185,03,01,B,02,02,05,000370,U,135,06575
1940185,04,01,A,03,05,06,000370,U,135,06575
1940185,05,01,B,03,01,06,000370,U,135,06575
1940186,02,01,A,02,01,03,000445,U,136,06576
1940186,03,01,B,01,01,03,000445,U,136,06576
1940186,04,01,B,01,01,04,000445,U,136,06576
1940186,05,01,A,02,01,04,000445,U,136,06576
1940187,01,01,B,01,01,01,000606,U,137,06577
1940187,04,01,C,01,01,01,000000,U,137,06577
1940188,01,01,A,01,02,05,000438,U,136,06578
1940188,02,01,B,02,01,02,000438,U,136,06578
1940188,03,01,A,01,01,02,000438,U,136,06578
1940188,04,01,A,02,02,02,000438,U,136,06578
1940188,05,01,B,02,01,03,000438,U,136,06578
1940189,01,01,B,02,02,04,000612,U,135,06579
1940189,02,01,B,01,01,01,000612,U,135,06579
1940189,03,01,B,02,02,02,000612,U,135,06579
1940189,04,01,B,02,01,04,000612,U,135,06579
1940189,05,01,B,03,03,06,000612,U,135,06579
1940191,01,01,A,02,02,04,000911,U,137,06580
1940191,02,01,B,01,02,02,000911,U,137,06580
1940191,03,01,B,01,01,01,000911,U,137,06580
1940191,05,01,B,01,01,01,000911,U,137,06580
1940192,01,01,B,06,09,10,000507,U,135,06581
1940192,02,01,B,02,02,02,000507,U,135,06581
1940192,03,01,B,01,02,02,000507,U,135,06581
1940192,04,01,B,02,02,04,000507,U,135,06581
1940192,05,01,B,02,02,05,000507,U,135,06581
1940193,01,01,C,01,03,03,000000,U,136,06582
1940193,02,01,C,03,02,04,000000,U,136,06582
1940193,03,01,B,01,01,04,000535,U,136,06582
1940193,04,01,A,01,01,01,000535,U,136,06582
1940193,05,01,A,02,04,05,000535,U,136,06582
1940194,01,01,B,01,01,04,000612,U,137,06583
1940194,02,01,B,02,01,06,000612,U,137,06583
1940194,03,01,A,02,02,03,000612,U,137,06583
1940194,04,01,B,02,02,04,000612,U,137,06583
1940194,05,01,A,02,01,04,000612,U,137,06583
1940195,01,01,B,02,02,06,000632,U,137,06584
1940195,02,01,B,05,05,06,000632,U,137,06584
1940195,04,01,B,02,02,04,000632,U,137,06584
1940195,05,01,B,02,02,04,000632,U,137,06584
1940197,01,01,B,02,02,09,000466,U,135,06585
1940197,02,01,B,01,01,03,000466,U,135,06585
1940197,03,01,A,05,02,05,000466,U,135,06585
1940197,04,01,B,01,01,01,000466,U,135,06585
1940197,05,01,A,01,02,03,000466,U,135,06585
1940198,01,01,A,02,01,04,000501,U,136,06586
1940198,02,01,B,01,01,04,000501,U,136,06586
1940198,03,01,B,01,01,02,000501,U,136,06586
1940198,04,01,A,04,04,04,000501,U,136,06586
1940198,05,01,A,01,01,02,000501,U,136,06586
1940198,05,02,A,02,01,05,000501,U,136,06586
1940199,01,01,B,02,02,02,000667,U,137,06587
1940199,03,01,B,01,03,03,000667,U,137,06587
1940199,05,01,B,02,02,02,000667,U,137,06587
1940200,01,01,A,03,03,07,000463,U,135,06588
1940200,02,01,B,01,01,01,000463,U,135,06588
1940200,03,01,B,02,02,02,000463,U,135,06588
1940200,04,01,B,01,01,02,000463,U,135,06588
1940200,05,01,B,01,01,01,000463,U,135,06588
1940201,01,01,B,01,01,02,000589,U,136,06589
1940201,02,01,A,01,04,10,000589,U,136,06589
1940201,02,02,B,02,02,02,000589,U,136,06589
1940201,03,01,A,02,02,02,000589,U,136,06589
1940201,04,01,A,02,02,05,000589,U,136,06589
1940201,05,01,B,01,01,04,000589,U,136,06589
1940202,01,01,B,01,02,05,000634,U,137,06590
1940202,02,01,A,01,01,06,000634,U,137,06590
1940202,05,01,B,03,03,03,000634,U,137,06590
1940204,01,01,A,02,01,05,000447,U,136,06591
1940204,03,01,B,03,03,05,000447,U,136,06591
1940204,04,01,A,01,03,05,000447,U,136,06591
1940204,05,01,B,01,01,03,000447,U,136,06591
1940205,01,01,A,06,06,06,000503,U,135,06592
1940205,02,01,A,02,01,02,000503,U,135,06592
1940205,03,01,B,01,01,05,000503,U,135,06592
1940205,04,01,B,01,02,03,000503,U,135,06592
1940205,05,01,B,02,01,02,000503,U,135,06592
1940206,02,01,B,03,03,05,000617,U,137,06593
1940206,03,01,B,02,02,04,000617,U,137,06593
1940206,04,01,A,02,01,04,000617,U,137,06593
1940207,01,01,B,02,02,02,000445,U,136,06594
1940207,02,01,B,01,03,04,000445,U,136,06594
1940207,03,01,B,02,01,04,000445,U,136,06594
1940207,04,01,A,02,02,05,000445,U,136,06594
1940207,05,01,A,02,02,05,000445,U,136,06594
1940208,01,01,A,02,02,04,000496,U,135,06595
1940208,02,01,B,05,03,10,000496,U,135,06595
1940208,03,01,B,04,03,06,000496,U,135,06595
1940208,04,01,B,01,02,06,000496,U,135,06595
1940208,05,01,B,02,02,03,000496,U,135,06595
1940208,05,02,B,01,02,04,000496,U,135,06595
1940209,02,01,A,01,01,01,000437,U,136,06596
1940209,03,01,B,01,01,01,000437,U,136,06596
1940209,04,01,C,02,01,02,000000,U,136,06596
1940210,01,01,B,02,01,04,000655,U,137,06597
1940210,02,01,B,02,03,03,000655,U,137,06597
1940210,03,01,B,01,01,01,000655,U,137,06597
1940210,04,01,B,03,01,03,000655,U,137,06597
1940213,01,01,A,04,06,06,000485,U,136,06598
1940213,02,01,B,02,06,07,000485,U,136,06598
1940213,03,01,B,02,02,07,000485,U,136,06598
1940213,04,01,A,02,02,04,000485,U,136,06598
1940213,05,01,B,02,02,05,000485,U,136,06598
1940214,01,01,C,04,02,04,000000,U,135,06599
1940214,02,01,A,03,02,03,000520,U,135,06599
1940214,03,01,B,01,01,01,000520,U,135,06599
1940214,04,01,B,02,01,05,000520,U,135,06599
1940214,05,01,B,01,02,02,000520,U,135,06599
1940215,01,01,C,02,01,02,000000,U,137,06600
1940215,03,01,B,01,03,04,000651,U,137,06600
1940215,04,01,A,02,02,05,000651,U,137,06600
1940215,05,01,A,02,01,03,000651,U,137,06600
1940216,01,01,A,02,02,03,000511,U,136,06601
1940216,02,01,B,02,03,03,000511,U,136,06601
1940216,03,01,C,02,03,03,000000,U,136,06601
1940216,04,01,A,01,01,02,000511,U,136,06601
1940216,05,01,B,02,03,04,000511,U,136,06601
1940219,01,01,B,01,02,07,000681,U,137,06602
1940219,02,01,A,01,04,04,000681,U,137,06602
1940219,03,01,A,01,01,01,000681,U,137,06602
1940219,05,01,B,01,01,02,000681,U,137,06602
1940220,02,01,B,01,01,01,000413,U,135,06603
1940220,04,01,B,02,02,02,000413,U,135,06603
1940220,05,01,B,02,02,02,000413,U,135,06603
1940221,01,01,A,01,01,05,000499,U,136,06604
1940221,02,01,B,01,02,02,000499,U,136,06604
1940221,02,02,B,02,02,03,000499,U,136,06604
1940221,03,01,A,03,02,06,000499,U,136,06604
1940221,04,01,A,02,02,02,000499,U,136,06604
1940221,05,01,C,02,01,02,000000,U,136,06604
1940222,01,01,A,01,02,05,000482,U,136,06605
1940222,02,01,A,01,04,05,000482,U,136,06605
1940222,03,01,B,02,02,02,000482,U,136,06605
1940222,04,01,B,03,04,07,000482,U,136,06605
1940222,05,01,B,01,01,05,000482,U,136,06605
1940223,02,01,B,02,01,04,000823,U,137,06606
1940223,03,01,C,02,01,05,000000,U,137,06606
1940223,03,02,B,01,01,01,000823,U,137,06606
1940223,04,01,C,02,01,05,000000,U,137,06606
1940223,05,01,B,01,02,05,000823,U,137,06606
1940224,02,01,A,02,02,03,000495,U,136,06607
1940224,03,01,B,01,01,01,000495,U,136,06607
1940224,04,01,B,01,03,08,000495,U,136,06607
1940224,04,02,B,02,02,05,000495,U,136,06607
1940224,05,01,B,02,02,05,000495,U,136,06607
1940228,01,01,A,02,02,05,000768,U,134,06608
1940228,02,01,B,01,03,06,000768,U,134,06608
1940228,03,01,B,01,04,09,000768,U,134,06608
1940228,04,01,B,01,01,01,000768,U,134,06608
1940228,05,01,A,01,01,01,000768,U,134,06608
1940229,01,01,B,01,01,03,000589,U,135,06609
1940229,02,01,A,02,01,04,000589,U,135,06609
1940229,03,01,B,01,01,01,000589,U,135,06609
1940229,04,01,B,02,01,04,000589,U,135,06609
1940229,05,01,A,02,01,02,000589,U,135,06609
1940231,01,01,A,02,01,02,000461,U,137,06610
1940231,02,01,B,01,02,03,000461,U,137,06610
1940231,03,01,B,02,01,03,000461,U,137,06610
1940231,04,01,B,02,02,02,000461,U,137,06610
1940231,05,01,B,01,01,03,000461,U,137,06610
1940232,01,01,A,02,04,05,000512,U,136,06611
1940232,02,01,B,01,01,03,000512,U,136,06611
1940232,03,01,B,01,01,05,000512,U,136,06611
1940232,04,01,A,02,02,04,000512,U,136,06611
1940232,05,01,B,01,02,05,000512,U,136,06611
1940233,01,01,A,01,02,04,000520,U,135,06612
1940233,02,01,B,01,01,01,000520,U,135,06612
1940233,03,01,A,02,02,03,000520,U,135,06612
1940233,04,01,B,03,03,06,000520,U,135,06612
1940233,05,01,B,01,03,09,000520,U,135,06612
1940234,01,01,C,02,01,05,000000,U,137,06613
1940234,02,01,C,01,02,04,000000,U,137,06613
1940234,03,01,B,01,02,03,000616,U,137,06613
1940234,05,01,C,02,01,04,000000,U,137,06613
1940235,01,01,B,02,01,05,000488,U,136,06614
1940235,02,01,B,01,01,03,000488,U,136,06614
1940235,04,01,A,02,02,05,000488,U,136,06614
1940235,05,01,A,01,04,04,000488,U,136,06614
1940236,01,01,B,01,01,05,000613,U,135,06615
1940236,02,01,B,02,01,10,000613,U,135,06615
1940236,03,01,B,02,02,04,000613,U,135,06615
1940236,04,01,B,02,01,03,000613,U,135,06615
1940236,05,01,B,01,03,03,000613,U,135,06615
1940237,01,01,B,04,03,06,000542,U,136,06616
1940237,02,01,B,01,01,02,000542,U,136,06616
1940237,03,01,A,01,01,04,000542,U,136,06616
1940237,04,01,B,04,02,06,000542,U,136,06616
1940237,05,01,A,01,04,04,000542,U,136,06616
1940238,01,01,B,02,01,05,000643,U,137,06617
1940238,03,01,B,01,01,05,000643,U,137,06617
1940238,05,01,B,02,01,05,000643,U,137,06617
1940239,01,01,B,01,01,04,000523,U,135,06618
1940239,02,01,C,02,01,04,000000,U,135,06618
